Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg
#0904,Overqwil,"['dark', 'poison']","['Poison Point', 'Swift Swim', 'Intimidate']",85,115,95,65,65,85,"['grass', 'psychic']","['fighting', 'poison', 'ground', 'rock', 'steel', 'dark']","['poison', 'ghost', 'grass', 'psychic', 'dark']",['ground'],510,85
#0905,Enamorus,"['fairy', 'flying']","['Cute Charm', 'Contrary']",74,115,70,135,80,106,"['fighting', 'bug', 'grass', 'dragon', 'dark']","['poison', 'rock', 'steel', 'fire', 'electric']","['fighting', 'ground', 'bug', 'grass', 'dragon', 'dark']","['poison', 'rock', 'steel', 'electric', 'ice']",580,96
#0906,Sprigatito,['grass'],"['Overgrow', 'Protean']",40,61,54,45,45,65,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",310,51
#0907,Floragato,['grass'],"['Overgrow', 'Protean']",61,80,63,60,63,83,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",410,68
#0908,Meowscarada,"['grass', 'dark']","['Overgrow', 'Protean']",76,110,70,81,70,123,"['ground', 'rock', 'ghost', 'water', 'psychic']","['fighting', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'fairy', 'dark']","['ground', 'ghost', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice', 'fairy']",530,88
#0909,Fuecoco,['fire'],"['Blaze', 'Unaware']",67,45,59,63,40,36,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",310,51
#0910,Crocalor,['fire'],"['Blaze', 'Unaware']",81,55,78,90,58,49,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",411,68
#0911,Skeledirge,"['fire', 'ghost']","['Blaze', 'Unaware']",104,75,100,110,75,66,"['bug', 'ghost', 'steel', 'grass', 'psychic', 'ice']","['normal', 'rock', 'fire', 'water', 'dragon', 'dark']","['normal', 'fighting', 'poison', 'bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'ghost', 'water', 'dark']",530,88
#0912,Quaxly,['water'],"['Torrent', 'Moxie']",55,65,45,50,45,50,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",310,51
#0913,Quaxwell,['water'],"['Torrent', 'Moxie']",70,85,65,65,60,65,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",410,68
#0914,Quaquaval,"['water', 'fighting']","['Torrent', 'Moxie']",85,120,80,85,75,85,"['normal', 'ground', 'rock', 'steel', 'fire', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'water', 'grass', 'psychic', 'dragon', 'fairy']","['rock', 'bug', 'steel', 'fire', 'water', 'ice', 'dark']","['flying', 'grass', 'electric', 'psychic', 'fairy']",530,88
#0915,Lechonk,['normal'],"['Aroma Veil', 'Gluttony', 'Thick Fat']",54,45,40,35,45,35,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],254,42
#0916,Oinkologne,['normal'],"['Lingering Aroma', 'Gluttony', 'Thick Fat']",110,100,75,59,80,65,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],489,81
#0917,Tarountula,['bug'],"['Insomnia', 'Stakeout']",35,41,45,29,40,20,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",210,35
#0918,Spidops,['bug'],"['Insomnia', 'Stakeout']",60,79,92,52,86,35,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",404,67
#0919,Nymble,['bug'],"['Swarm', 'Tinted Lens']",33,46,40,21,25,45,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",210,35
#0920,Lokix,"['bug', 'dark']","['Swarm', 'Tinted Lens']",71,102,78,52,55,92,"['grass', 'psychic']","['fighting', 'flying', 'poison', 'steel', 'fire', 'fairy']","['ground', 'ghost', 'grass', 'psychic', 'dark']","['flying', 'rock', 'bug', 'fire', 'fairy']",450,75
#0921,Pawmi,['electric'],"['Static', 'Natural Cure', 'Iron Fist']",45,50,20,40,25,60,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],240,40
#0922,Pawmo,"['electric', 'fighting']","['Volt Absorb', 'Natural Cure', 'Iron Fist']",60,75,40,50,40,85,"['normal', 'rock', 'steel', 'water', 'ice', 'dark']","['poison', 'ground', 'bug', 'ghost', 'grass', 'electric', 'psychic', 'dragon', 'fairy']","['rock', 'bug', 'steel', 'electric', 'dark']","['ground', 'psychic', 'fairy']",350,58
#0923,Pawmot,"['electric', 'fighting']","['Volt Absorb', 'Natural Cure', 'Iron Fist']",70,115,70,70,60,105,"['normal', 'rock', 'steel', 'water', 'ice', 'dark']","['poison', 'ground', 'bug', 'ghost', 'grass', 'electric', 'psychic', 'dragon', 'fairy']","['rock', 'bug', 'steel', 'electric', 'dark']","['ground', 'psychic', 'fairy']",490,81
#0924,Tandemaus,['normal'],"['Run Away', 'Pickup', 'Own Tempo']",50,50,45,40,45,75,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],305,50
#0925,Maushold,['normal'],"['Friend Guard', 'Cheek Pouch', 'Technician']",74,75,70,65,75,111,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],470,78
#0926,Fidough,['fairy'],"['Own Tempo', 'Klutz']",37,55,70,30,55,65,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",312,52
#0927,Dachsbun,['fairy'],"['Well-Baked Body', 'Aroma Veil']",57,80,115,50,80,95,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",477,79
#0928,Smoliv,"['grass', 'normal']","['Early Bird', 'Harvest']",41,35,45,58,51,30,"['ground', 'water']","['flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'grass', 'dragon']","['ground', 'ghost', 'water', 'grass', 'electric']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice']",260,43
#0929,Dolliv,"['grass', 'normal']","['Early Bird', 'Harvest']",52,53,60,78,78,33,"['ground', 'water']","['flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'grass', 'dragon']","['ground', 'ghost', 'water', 'grass', 'electric']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice']",354,59
#0930,Arboliva,"['grass', 'normal']","['Seed Sower', 'Harvest']",78,69,90,125,109,39,"['ground', 'water']","['flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'grass', 'dragon']","['ground', 'ghost', 'water', 'grass', 'electric']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice']",510,85
#0931,Squawkabilly,"['normal', 'flying']","['Intimidate', 'Hustle', 'Guts']",82,96,51,45,51,92,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ground', 'bug', 'ghost', 'grass']","['rock', 'electric', 'ice']",417,69
#0932,Nacli,['rock'],"['Purifying Salt', 'Sturdy', 'Clear Body']",55,55,75,35,35,25,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",280,46
#0933,Naclstack,['rock'],"['Purifying Salt', 'Sturdy', 'Clear Body']",60,60,100,35,65,35,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",355,59
#0934,Garganacl,['rock'],"['Purifying Salt', 'Sturdy', 'Clear Body']",100,100,130,45,90,35,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",500,83
#0935,Charcadet,['fire'],"['Flash Fire', 'Flame Body']",40,50,40,50,40,35,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",255,42
#0936,Armarouge,"['fire', 'psychic']","['Flash Fire', 'Weak Armor']",85,60,100,125,80,75,"['fighting', 'poison', 'bug', 'grass', 'ice']","['rock', 'fire', 'water', 'psychic', 'dragon', 'dark']","['fighting', 'steel', 'fire', 'grass', 'psychic', 'ice', 'fairy']","['ground', 'rock', 'ghost', 'water', 'dark']",525,87
#0937,Ceruledge,"['fire', 'ghost']","['Flash Fire', 'Weak Armor']",75,125,80,60,100,85,"['bug', 'ghost', 'steel', 'grass', 'psychic', 'ice']","['normal', 'rock', 'fire', 'water', 'dragon', 'dark']","['normal', 'fighting', 'poison', 'bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'ghost', 'water', 'dark']",525,87
#0938,Tadbulb,['electric'],"['Own Tempo', 'Static', 'Damp']",61,31,41,59,35,45,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],272,45
#0939,Bellibolt,['electric'],"['Electromorphosis', 'Static', 'Damp']",109,64,91,103,83,45,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],495,82
#0940,Wattrel,"['electric', 'flying']","['Wind Power', 'Volt Absorb', 'Competitive']",40,40,35,55,40,70,"['fighting', 'flying', 'bug', 'water']","['ground', 'rock', 'steel', 'electric', 'dragon']","['fighting', 'flying', 'ground', 'bug', 'steel', 'grass']","['rock', 'ice']",280,46
#0941,Kilowattrel,"['electric', 'flying']","['Wind Power', 'Volt Absorb', 'Competitive']",70,70,60,105,60,125,"['fighting', 'flying', 'bug', 'water']","['ground', 'rock', 'steel', 'electric', 'dragon']","['fighting', 'flying', 'ground', 'bug', 'steel', 'grass']","['rock', 'ice']",490,81
#0942,Maschiff,['dark'],"['Intimidate', 'Run Away', 'Stakeout']",60,78,60,40,51,51,"['ghost', 'psychic']","['fighting', 'fairy', 'dark']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",340,56
#0943,Mabosstiff,['dark'],"['Intimidate', 'Guard Dog', 'Stakeout']",80,120,90,60,70,85,"['ghost', 'psychic']","['fighting', 'fairy', 'dark']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",505,84
#0944,Shroodle,"['poison', 'normal']","['Unburden', 'Pickpocket', 'Prankster']",40,65,35,40,35,75,"['grass', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel']","['poison', 'bug', 'ghost', 'grass', 'fairy']","['ground', 'psychic']",290,48
#0945,Grafaiai,"['poison', 'normal']","['Unburden', 'Poison Touch', 'Prankster']",63,95,65,80,72,110,"['grass', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel']","['poison', 'bug', 'ghost', 'grass', 'fairy']","['ground', 'psychic']",485,80
#0946,Bramblin,"['grass', 'ghost']","['Wind Rider', 'Infiltrator']",40,65,30,45,35,60,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",275,45
#0947,Brambleghast,"['grass', 'ghost']","['Wind Rider', 'Infiltrator']",55,115,70,80,70,90,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",480,80
#0948,Toedscool,"['ground', 'grass']",['Mycelium Might'],40,40,35,50,100,70,"['ground', 'rock', 'water', 'electric']","['flying', 'bug', 'grass', 'dragon']","['ground', 'rock', 'electric']","['flying', 'bug', 'fire', 'ice']",335,55
#0949,Toedscruel,"['ground', 'grass']",['Mycelium Might'],80,70,65,80,120,100,"['ground', 'rock', 'water', 'electric']","['flying', 'bug', 'grass', 'dragon']","['ground', 'rock', 'electric']","['flying', 'bug', 'fire', 'ice']",515,85
#0950,Klawf,['rock'],"['Anger Shell', 'Shell Armor', 'Regenerator']",70,100,115,35,55,75,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",450,75
#0951,Capsakid,['grass'],"['Chlorophyll', 'Insomnia', 'Klutz']",50,62,40,62,40,50,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",304,50
#0952,Scovillain,"['grass', 'fire']","['Chlorophyll', 'Insomnia', 'Moody']",65,108,65,108,65,75,"['ground', 'ice']","['flying', 'poison', 'fire', 'dragon']","['steel', 'grass', 'electric', 'fairy']","['flying', 'poison', 'rock']",486,81
#0953,Rellor,['bug'],"['Compoundeyes', 'Shed Skin']",41,50,60,31,58,30,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",270,45
#0954,Rabsca,"['bug', 'psychic']","['Synchronize', 'Telepathy']",75,50,85,115,100,45,['grass'],"['flying', 'ghost', 'steel', 'fire', 'fairy', 'dark']","['fighting', 'ground', 'grass', 'psychic']","['flying', 'rock', 'bug', 'ghost', 'fire', 'dark']",470,78
#0955,Flittle,['psychic'],"['Anticipation', 'Frisk', 'Speed Boost']",30,35,30,55,30,75,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",255,42
#0956,Espathra,['psychic'],"['Opportunist', 'Frisk', 'Speed Boost']",95,60,60,101,60,105,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",481,80
#0957,Tinkatink,"['fairy', 'steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",50,45,45,35,64,58,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",297,49
#0958,Tinkatuff,"['fairy', 'steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",65,55,55,45,82,78,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",380,63
#0959,Tinkaton,"['fairy', 'steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",85,75,77,70,105,94,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",506,84
#0960,Wiglett,['water'],"['Gooey', 'Rattled', 'Sand Veil']",10,55,25,35,25,95,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",245,40
#0961,Wugtrio,['water'],"['Gooey', 'Rattled', 'Sand Veil']",35,100,50,50,70,120,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",425,70
#0962,Bombirdier,"['flying', 'dark']","['Big Pecks', 'Keen Eye', 'Rocky Payload']",70,103,85,60,85,82,"['bug', 'ghost', 'grass', 'psychic']","['rock', 'steel', 'electric', 'fairy', 'dark']","['ground', 'ghost', 'grass', 'psychic', 'dark']","['rock', 'electric', 'ice', 'fairy']",485,80
#0963,Finizen,['water'],['Water Veil'],70,45,40,45,40,75,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",315,52
#0964,Palafin,['water'],['Zero to Hero'],100,70,72,53,62,100,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",457,76
#0965,Varoom,"['steel', 'poison']","['Overcoat', 'Slow Start']",45,70,63,30,45,47,"['grass', 'ice', 'fairy']","['poison', 'ground', 'ghost', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'ice', 'dragon', 'fairy']","['ground', 'fire']",300,50
#0966,Revavroom,"['steel', 'poison']","['Overcoat', 'Filter']",80,119,90,54,67,90,"['grass', 'ice', 'fairy']","['poison', 'ground', 'ghost', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'ice', 'dragon', 'fairy']","['ground', 'fire']",500,83
#0967,Cyclizar,"['dragon', 'normal']","['Shed Skin', 'Regenerator']",70,95,65,85,65,121,['dragon'],"['rock', 'ghost', 'steel', 'fairy']","['ghost', 'fire', 'water', 'grass', 'electric']","['fighting', 'ice', 'dragon', 'fairy']",501,83
#0968,Orthworm,['steel'],"['Earth Eater', 'Sand Veil']",70,85,145,60,55,65,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",480,80
#0969,Glimmet,"['rock', 'poison']","['Toxic Debris', 'Corrosion']",48,35,42,105,60,60,"['flying', 'bug', 'fire', 'grass', 'ice', 'fairy']","['fighting', 'poison', 'ground', 'rock', 'ghost', 'steel']","['normal', 'flying', 'poison', 'bug', 'fire', 'fairy']","['ground', 'steel', 'water', 'psychic']",350,58
#0970,Glimmora,"['rock', 'poison']","['Toxic Debris', 'Corrosion']",83,55,90,130,81,86,"['flying', 'bug', 'fire', 'grass', 'ice', 'fairy']","['fighting', 'poison', 'ground', 'rock', 'ghost', 'steel']","['normal', 'flying', 'poison', 'bug', 'fire', 'fairy']","['ground', 'steel', 'water', 'psychic']",525,87
#0971,Greavard,['ghost'],"['Pickup', 'Fluffy']",50,61,60,30,55,34,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",290,48
#0972,Houndstone,['ghost'],"['Sand Rush', 'Fluffy']",72,101,100,50,97,68,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",488,81
#0973,Flamigo,"['flying', 'fighting']","['Scrappy', 'Tangled Feet', 'Costar']",82,115,74,75,64,90,"['normal', 'fighting', 'grass', 'ice', 'dark']","['flying', 'poison', 'ghost', 'electric', 'psychic', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dark']","['flying', 'electric', 'psychic', 'ice', 'fairy']",500,83
#0974,Cetoddle,['ice'],"['Thick Fat', 'Snow Cloak', 'Sheer Force']",108,68,45,30,40,43,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",334,55
#0975,Cetitan,['ice'],"['Thick Fat', 'Slush Rush', 'Sheer Force']",170,113,65,45,55,73,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",521,86
#0976,Veluza,"['water', 'psychic']","['Mold Breaker', 'Sharpness']",90,102,73,78,65,70,"['fighting', 'poison', 'ground', 'rock', 'fire']","['steel', 'water', 'grass', 'psychic', 'dragon', 'dark']","['fighting', 'steel', 'fire', 'water', 'psychic', 'ice']","['bug', 'ghost', 'grass', 'electric', 'dark']",478,79
#0977,Dondozo,['water'],"['Unaware', 'Oblivious', 'Water Veil']",150,100,115,65,65,35,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",530,88
#0978,Tatsugiri,"['dragon', 'water']","['Commander', 'Storm Drain']",68,50,60,120,95,82,"['ground', 'rock', 'fire']","['steel', 'water', 'grass', 'fairy']","['steel', 'fire', 'water']","['dragon', 'fairy']",475,79
#0979,Annihilape,"['fighting', 'ghost']","['Vital Spirit', 'Inner Focus', 'Defiant']",110,115,80,50,90,90,"['rock', 'steel', 'ice']","['normal', 'flying', 'poison', 'bug', 'ghost', 'fairy']","['normal', 'fighting', 'poison', 'rock', 'bug']","['flying', 'ghost', 'psychic', 'fairy']",535,89
#0980,Clodsire,"['poison', 'ground']","['Poison Point', 'Water Absorb', 'Unaware']",130,75,60,45,100,20,"['fire', 'electric', 'fairy']","['flying', 'ground', 'bug', 'ghost', 'steel']","['fighting', 'poison', 'rock', 'bug', 'electric', 'fairy']","['ground', 'water', 'psychic', 'ice']",430,71
#0981,Farigiraf,"['normal', 'psychic']","['Cud Chew', 'Armor Tail', 'Sap Sipper']",120,90,70,110,70,60,"['fighting', 'poison']","['rock', 'ghost', 'steel', 'psychic', 'dark']","['ghost', 'psychic']","['bug', 'dark']",520,86
#0982,Dudunsparce,['normal'],"['Serene Grace', 'Run Away', 'Rattled']",125,100,80,85,75,55,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],520,86
